Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
28576,Perrigo Company plc,Ireland,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, MSCI ACWI, S&P 500",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, PRGO US," Investor, Supply Chain",PRGO,2021,5057000000,0,885900000,4138700000,1416200000,-130900000,USD,1864900000,400000,69500000,10425700000,5274000000,69900000,3520500000,5151700000
28988,PROPAK AMBALAJ ÜRETİM PAZ. A.Ş.,Turkey,,public,,Other containers & packaging,Light manufacturing,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
29174,ALD SA,France,,public," Continuity Climate Change, Fixed Income, France",Vehicles & machinery rental & leasing,"Trading, wholesale, distribution, rental & leasing",Retail,General, ALD FP," Investor, Supply Chain",ALD.PA,2021,5719426881,,4971400000,10476900000,1501200000,873000000,EUR,152700000,380700000,29700000,26991400000,22145800000,410400000,18638600000,4845600000
29391,Menasha Packaging Company LLC,United States of America,,public,,Pulp & paper mills,Wood & paper materials,Materials,Paper & forestry, 370534Z US, Supply Chain,370534Z,2021,,,,,,,EUR,,,,,,,,
34787,Hidrau Torque,Brazil,,public,,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
36642,APOLLO TYRES LTD,India,,public," Climate High Impact Sample, Continuity Climate Change, India",Tires,Light manufacturing,Manufacturing,General, APTY IN," Investor, Supply Chain",APTY.BO,2021,,,,,,,EUR,,,,,,,,
36933,DGB Financial Group,Republic of Korea,,public," Benchmark, Continuity Climate Change",Banks,Financial services,Services,Financial services, 139130 KS, Investor,139130.KS,2021,986926080000,,805879908960,2257642756830,2257642756830,503068234200,KRW,4492363974000,0,21320230062730,85905990881910,13595671459090,21320230062730,13595671459090,6327329777740
37235,Enauta Participações S/A,Brazil,,public," Continuity Climate Change, Latin America",Oil & gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas,, Investor,unknown,2021,,,,,,,,,,,,,,,
37446,Deceuninck NV,Belgium,,public, Self selected companies climate change,Other building products,Light manufacturing,Manufacturing,General, DECB BB, Investor,DECB.BR,2021,463583097,,85110000,838099000,229659000,33990000,EUR,72885000,0,1517000,675089000,416170000,1517000,134767000,258919000
38171,FUJI SEAL,Japan,CDP Japan,public, Continuity Climate Change,Other containers & packaging,Light manufacturing,Manufacturing,General, 7864 JP," Investor, Supply Chain",7864.T,2021,115964676696,,18863000000,170321000000,30638000000,6117000000,JPY,25860000000,-690000000,4466000000,164646000000,55154000000,3776000000,12031000000,109490000000
40195,"Essential Utilities, Inc",United States of America,,public," Benchmark, MSCI ACWI",Water supply networks,Non-energy utilities,Infrastructure,General," WTRG UN, WTRG US", Investor,WTRG,2021,14064202880,3211,905893000,1878144000,987302000,431612000,USD,10567000,0,-1310000,14658278000,9473828000,-1310000,5976650000,5184450000
40334,Liberty Global plc,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Fixed Income, MSCI ACWI",Media,"Media, telecommunications & data center services",Services,General, LBTYA US," Investor, Supply Chain",LBTYA,2021,14433681016,6360,14625800000,10311300000,7293700000,13426800000,USD,910600000,2269600000,19703000000,46917000000,21319000000,21972600000,16051200000,25598000000
22480,Nexen Tire,Republic of Korea,,public, Continuity Climate Change,Tires,Light manufacturing,Manufacturing,General, 002350 KS," Investor, Supply Chain",002350.KS,2021,730140961440,,223804836110,2079407029590,439604100650,4817645620,KRW,322330915300,164605505000,-48477787610,3823413438270,2223486295880,116127717390,1379089705010,1599927142390
22588,Simplo Technology Co Ltd,"Taiwan, Greater China",,public," Benchmark, Continuity Climate Change",Electronic components,Electrical & electronic equipment,Manufacturing,General, 6121 TT," Investor, Supply Chain",6121.TW,2021,,,,,,,KRW,,,,,,,,
23017,Plastic Omnium,France,,public," Environmental, Fixed Income, France",Plastic products,Plastic product manufacturing,Manufacturing,General, POM FP," Investor, Supply Chain",POM.PA,2021,3253792616,,726686000,7233311000,617744000,126372000,EUR,892636000,43000,383873000,6344863000,4286609000,383873000,1765375000,2044933000
23102,Heijmans Nv-Cva,Netherlands,,public, Continuity Climate Change,Residential building construction,Construction,Infrastructure,Construction, HEIJM NA," Investor, Supply Chain",HEIJM.AS,2021,322479597,,90870000,1748484000,222112000,50299000,EUR,209567000,0,103844000,1011754000,744169000,103844000,118875000,267584999
23530,Mizkan,United States of America,,public,,Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
28840,Tessy Plastics,United States of America,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
29338,ANDRON CONTRACT SERVICES LTD,United Kingdom of Great Britain and Northern Ireland,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
14169,PACCAR Inc,United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, PCAR US," Investor, Supply Chain",PCAR,2021,30738016000,28500,3178300000,23522300000,3291900000,1865500000,USD,3428300000,1559400000,11924000000,29301700000,17864300000,1559400000,10760900000,11437400000
14292,Panasonic Corporation,Japan,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, FTSE All-World, Japan, MSCI ACWI",Household appliances,Electrical & electronic equipment,Manufacturing,General, 6752 JP," Investor, Supply Chain",6752.T,2021,2952034281570,,718802000000,7388791000000,2082211000000,255334000000,JPY,1205873000000,210633000000,405592000000,8023583000000,4676412000000,616225000000,1897284000000,3347171000000
14916,Polyus PJSC,Russian Federation,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, Russia",Precious metals & minerals mining,Metallic mineral mining,Materials,Metals & mining, PLZL RM, Investor,PLZL,2021,,,,,,,JPY,,,,,,,,
15072,Harbour Energy,United Kingdom of Great Britain and Northern Ireland,,public," Climate High Impact Sample, Continuity Climate Change, UK",Oil & gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas,, Investor,unknown,2021,,,,,,,,,,,,,,,
15283,Prudential plc,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Euro, FTSE All-World, Global 500, MSCI ACWI, UK",Insurance,Financial services,Services,Financial services, PRU LN," Investor, Supply Chain",PRU.L,2021,33098764999,,-2221000000,26500000000,26500000000,2214000000,USD,7170000000,226000000,163359000000,199102000000,181838000000,163585000000,6988000000,17264000000
14326,Paramount Resources Ltd.,Canada,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental",Natural gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas, POU CN, Investor,POU.TO,2021,3430305000,,339300000,1383000000,841000000,236900000,CAD,1700000,0,372100000,3885100000,1278700000,372100000,398900000,2606400000
14590,"PerkinElmer, Inc.",United States of America,,public," Benchmark, Continuity Climate Change, MSCI ACWI, S&P 500",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General, PKI US," Investor, Supply Chain",PKI,2021,25390862100,14000,1745465000,5067169000,2851300000,932157000,USD,618319000,0,0,15015554000,7885309000,0,5169336000,7130245000
14783,Pinnacle West Capital Corporation,United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, MSCI ACWI, S&P 500",CCGT generation,Thermal power generation,Power generation,Electric utilities, PNW US," Investor, Supply Chain",PNW,2021,7983870180,0,1588430000,3803835000,1697217000,618720000,USD,9969000,63481000,1653167000,22003222000,15981762000,1653167000,8184579000,6021460000
14804,Pinsent Masons LLP,United Kingdom of Great Britain and Northern Ireland,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
15265,PROTEGE S/A PROT TRANSP DE VALORES,Brazil,,public,,Logistics - transport,Intermodal transport & logistics,Transportation services,Transport services,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
15422,Rabobank Group,Netherlands,,public," Climate High Impact Sample, Fixed Income",Banks,Financial services,Services,Financial services, RABO NA," Investor, Supply Chain",RABO.AS,2021,,,,,,,USD,,,,,,,,
15459,"Red Eléctrica Corporación, S.A.",Spain,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Euro, MSCI ACWI, Spain",Electricity networks,Energy utility networks,Infrastructure,Electric utilities, REE SM, Investor,REE.MC,2021,,,1519987000,1952958000,1990040000,686284000,EUR,1574427000,25401000,677271000,13984478000,10299347000,702672000,7315825000,3631082000
15309,Prysmian SpA,Italy,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, Fixed Income, Italy, MSCI ACWI",Electrical equipment,Electrical & electronic equipment,Manufacturing,Capital goods, PRY IM," Investor, Supply Chain",PRY.MI,2021,8721501987,,875000000,12736000000,4072000000,308000000,EUR,1702000000,255000000,121000000,12016000000,8927000000,376000000,3729000000,3089000000
15365,Kewpie Corporation,Japan,,public," Continuity Climate Change, Environmental, Japan",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", 2809 JP, Investor,2809.T,2021,344729920000,,45278000000,407039000000,124232000000,18014000000,JPY,58343000000,10000000000,33629000000,381003000000,111702000000,43629000000,41727000000,269301000000
15440,Quest Diagnostics Incorporated,United States of America,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, MSCI ACWI, S&P 500",Health care services,Other services,Services,General, DGX US," Investor, Supply Chain",DGX,2021,20588190000,49000,3158000000,10788000000,4209000000,1995000000,USD,872000000,44000000,141000000,13611000000,7049000000,141000000,4657000000,6562000000
15662,Renishaw,United Kingdom of Great Britain and Northern Ireland,,public," Continuity Climate Change, UK",Electronic equipment,Electrical & electronic equipment,Manufacturing,General, RSW LN, Investor,RSW.L,2021,3478604226,,203945000,673697000,438778000,120351000,GBP,141208000,111954000,38099000,992767000,177597000,150053000,16259000,815170000
15673,BlackBerry Limited,Canada,,public," Benchmark, Canada, Continuity Climate Change, MSCI ACWI",Software,IT & software development,Services,General, BB CN," Investor, Supply Chain",BB.TO,2021,7525983120,,-59000000,718000000,467000000,12000000,USD,378000000,334000000,30000000,2567000000,1011000000,364000000,573000000,1556000000
15833,Rinnai Corporation,Japan,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, Japan, MSCI ACWI",Household appliances,Electrical & electronic equipment,Manufacturing,General, 5947 JP, Investor,5947.T,2021,516943376000,,51099000000,366185000000,116557000000,23748000000,JPY,173235000000,12250000000,70221000000,512867000000,134011000000,44620000000,2059000000,378856000000
29897,Kids II,United States of America,,public,,Toys & games,Leisure & home manufacturing,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
30086,Islam Garments Ltd,Bangladesh,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
30498,"DW Morgan, LLC",United States of America,,public,,Logistics - 3rd party,Intermodal transport & logistics,Transportation services,General, 0539909D US, Supply Chain,0539909D,2021,,,,,,,JPY,,,,,,,,
30853,US Cotton,United States of America,,public,,Textiles,Textiles & fabric goods,Apparel,General, 54308Z US, Supply Chain,54308Z,2021,,,,,,,JPY,,,,,,,,
31139,Sbanken ASA,Norway,,public," Continuity Climate Change, Nordic",Banks,Financial services,Services,Financial services, SBANK NO, Investor,SBANK.OL,2021,,,1439503000,1693288000,1693288000,733540000,NOK,0,0,16174246000,102273586000,94786452000,16174246000,29805712000,7487134000
31321,Immobiliare Grande Distribuzione SpA,Italy,,public," Continuity Climate Change, Italy",REIT,Financial services,Services,Real estate, IGD IM, Investor,IGD.MI,2021,425919745,,111843000,145535000,121503000,52769000,EUR,158080000,174000,25765000,2405607000,1233849000,25939000,1144051000,1171758000
31831,Bausch Health Cos. Inc.,United States of America,,public," Benchmark, Canada, Climate High Impact Sample, Continuity Climate Change, MSCI ACWI",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, BHC CN," Investor, Supply Chain",BHC.TO,2021,12578399640,,2585000000,8434000000,6040000000,-937000000,USD,582000000,0,0,29202000000,29236000000,0,22654000000,-34000000
31951,AT&S Austria Technologie & Systemtechnik AG,Austria,,public," Continuity Climate Change, DACH",Electronic components,Electrical & electronic equipment,Manufacturing,General, ATS AV," Investor, Supply Chain",ATS,2021,3664876249,,308489000,2182717000,612430000,122101000,CAD,135282000,0,14388796,3069397000,2083714000,14388796,1101297000,985683000
31965,Palfinger AG,Austria,,public," Climate High Impact Sample, Continuity Climate Change, DACH",Industrial machinery,Powered machinery,Manufacturing,Capital goods, PAL AV, Investor,PAL,2021,,,,,,,CAD,,,,,,,,
13889,OMRON Corporation,Japan,,public," Benchmark, Climate High Impact Sample, Continuity Climate Change, Japan, MSCI ACWI",Industrial machinery,Powered machinery,Manufacturing,Capital goods, 6645 JP," Investor, Supply Chain",6645.T,2021,2301347291700,,110081000000,762927000000,346827000000,61400000000,JPY,155484000000,-33905000000,202353000000,930629000000,262658000000,168448000000,60116000000,667971000000
14060,Orica,Australia,,public," ASX 100, Australia, Benchmark, Climate High Impact Sample, Continuity Climate Change, Environmental, MSCI ACWI",Specialty chemicals,Chemicals,Materials,Chemicals, ORI AU," Investor, Supply Chain",ORI.AX,2021,5588767459,,643300000,5207900000,783200000,-173800000,AUD,551000000,0,324200000,7457400000,4665000000,324200000,2323200000,2792399999
